user_id,time
maria,1512370354000
afcajiao,1512295597000
afcajiao,1512295597000
afcajiao,1512295070000
afcajiao,1512295070000
afcajiao,1512294466000
afcajiao,1512294466000
afcajiao,1512293870000
afcajiao,1512293870000
afcajiao,1512293464000
afcajiao,1512293464000
afcajiao,1512293459000
afcajiao,1512293459000
afcajiao,1512293452000
afcajiao,1512293452000
afcajiao,1512293156000
afcajiao,1512293156000
afcajiao,1512293151000
afcajiao,1512293151000
afcajiao,1512293140000
afcajiao,1512293140000
jpulgarin,1512235313000
jpulgarin,1512235313000
jpulgarin,1512234713000
jpulgarin,1512234713000
jpulgarin,1512234112000
jpulgarin,1512234112000
jpulgarin,1512233511000
jpulgarin,1512233511000
jpulgarin,1512232915000
jpulgarin,1512232915000
jpulgarin,1512232314000
jpulgarin,1512232314000
jpulgarin,1512231713000
jpulgarin,1512231713000
jpulgarin,1512231113000
jpulgarin,1512231113000
jpulgarin,1512230562000
jpulgarin,1512230562000
jpulgarin,1512230562000
jpulgarin,1512230562000
jpulgarin,1512230561000
jpulgarin,1512230561000
jpulgarin,1512230561000
jpulgarin,1512230561000
jpulgarin,1512230561000
jpulgarin,1512230561000
jpulgarin,1512230560000
jpulgarin,1512230560000
jpulgarin,1512230560000
jpulgarin,1512230560000
jpulgarin,1512230560000
jpulgarin,1512230560000
jpulgarin,1512230559000
jpulgarin,1512230559000
jpulgarin,1512230559000
jpulgarin,1512230559000
jpulgarin,1512230514000
jpulgarin,1512230514000
jpulgarin,1512229913000
jpulgarin,1512229913000
jpulgarin,1512229312000
jpulgarin,1512229312000
jpulgarin,1512228711000
jpulgarin,1512228711000
jpulgarin,1512228111000
jpulgarin,1512228111000
jpulgarin,1512226614000
jpulgarin,1512226614000
jpulgarin,1512226014000
jpulgarin,1512226014000
jpulgarin,1512225638000
jpulgarin,1512225638000
jpulgarin,1512225573000
jpulgarin,1512225573000
jpulgarin,1512224267000
jpulgarin,1512224267000
jpulgarin,1512223666000
jpulgarin,1512223666000
jpulgarin,1512223066000
jpulgarin,1512223066000
jpulgarin,1512222465000
jpulgarin,1512222465000
jpulgarin,1512221969000
jpulgarin,1512221969000
jpulgarin,1512220563000
jpulgarin,1512220563000
jpulgarin,1512220458000
jpulgarin,1512220458000
jpulgarin,1512220017000
jpulgarin,1512220017000
jpulgarin,1512206381000
jpulgarin,1512206381000
jpulgarin,1512206230000
jpulgarin,1512206230000
jpulgarin,1512206130000
jpulgarin,1512206130000
jpulgarin,1512206130000
jpulgarin,1512206130000
jpulgarin,1512206129000
jpulgarin,1512206129000
jpulgarin,1512206129000
jpulgarin,1512206129000
jpulgarin,1512206129000
jpulgarin,1512206129000
jpulgarin,1512206128000
jpulgarin,1512206128000
jpulgarin,1512206128000
jpulgarin,1512206128000
jpulgarin,1512206127000
jpulgarin,1512206127000
jpulgarin,1512206127000
jpulgarin,1512206127000
jpulgarin,1512206127000
jpulgarin,1512206127000
jpulgarin,1512206126000
jpulgarin,1512206126000
jpulgarin,1512206126000
jpulgarin,1512206126000
jpulgarin,1512206125000
jpulgarin,1512206125000
jpulgarin,1512206125000
jpulgarin,1512206125000
jpulgarin,1512206125000
jpulgarin,1512206125000
jpulgarin,1512205824000
jpulgarin,1512205824000
jpulgarin,1512205824000
jpulgarin,1512205824000
jpulgarin,1512205823000
jpulgarin,1512205823000
jpulgarin,1512205823000
jpulgarin,1512205823000
jpulgarin,1512205823000
jpulgarin,1512205823000
jpulgarin,1512205632000
jpulgarin,1512205632000
jpulgarin,1512205031000
jpulgarin,1512205031000
jpulgarin,1512204681000
jpulgarin,1512204681000
jpulgarin,1512204665000
jpulgarin,1512204665000
jpulgarin,1512204430000
jpulgarin,1512204430000
jpulgarin,1512204430000
jpulgarin,1512204430000
jpulgarin,1512204429000
jpulgarin,1512204429000
jpulgarin,1512204429000
jpulgarin,1512204429000
jpulgarin,1512204413000
jpulgarin,1512204413000
jpulgarin,1512203853000
jpulgarin,1512203853000
jpulgarin,1512203852000
jpulgarin,1512203852000
jpulgarin,1512203852000
jpulgarin,1512203852000
jpulgarin,1512203852000
jpulgarin,1512203852000
jpulgarin,1512203851000
jpulgarin,1512203851000
jpulgarin,1512203851000
jpulgarin,1512203851000
jpulgarin,1512203851000
jpulgarin,1512203851000
jpulgarin,1512203850000
jpulgarin,1512203850000
jpulgarin,1512203850000
jpulgarin,1512203850000
jpulgarin,1512203849000
jpulgarin,1512203849000
jpulgarin,1512203849000
jpulgarin,1512203849000
jpulgarin,1512203839000
jpulgarin,1512203839000
jpulgarin,1512203808000
jpulgarin,1512203808000
jpulgarin,1512203208000
jpulgarin,1512203208000
jpulgarin,1512202942000
jpulgarin,1512202942000
laura,1512200162000
laura,1512200162000
laura,1512200161000
laura,1512200161000
laura,1512199560000
laura,1512199560000
jpulgarin,1512170711000
jpulgarin,1512170711000
jpulgarin,1512170531000
jpulgarin,1512170531000
jpulgarin,1512170530000
jpulgarin,1512170530000
jpulgarin,1512169084000
jpulgarin,1512169084000
jpulgarin,1512169079000
jpulgarin,1512169079000
jpulgarin,1512169078000
jpulgarin,1512169078000
jpulgarin,1512169078000
jpulgarin,1512169078000
jpulgarin,1512169078000
jpulgarin,1512169078000
jpulgarin,1512169077000
jpulgarin,1512169077000
jpulgarin,1512169077000
jpulgarin,1512169077000
jpulgarin,1512169076000
jpulgarin,1512169076000
jpulgarin,1512169071000
jpulgarin,1512169071000
jpulgarin,1512168921000
jpulgarin,1512168921000
jpulgarin,1512168475000
jpulgarin,1512168475000
jpulgarin,1512168469000
jpulgarin,1512168469000
jpulgarin,1512168319000
jpulgarin,1512168319000
jpulgarin,1512168054000
jpulgarin,1512168054000
jpulgarin,1512163981000
jpulgarin,1512163981000
jpulgarin,1512163980000
jpulgarin,1512163980000
jpulgarin,1512163825000
jpulgarin,1512163825000
jpulgarin,1512163825000
jpulgarin,1512163825000
jpulgarin,1512163819000
jpulgarin,1512163819000
jpulgarin,1512163689000
jpulgarin,1512163689000
jpulgarin,1512163638000
jpulgarin,1512163638000
jpulgarin,1512163608000
jpulgarin,1512163608000
jpulgarin,1512163593000
jpulgarin,1512163593000
jpulgarin,1512163537000
jpulgarin,1512163537000
jpulgarin,1512163537000
jpulgarin,1512163537000
jpulgarin,1512163536000
jpulgarin,1512163536000
jpulgarin,1512163301000
jpulgarin,1512163301000
jpulgarin,1512163301000
jpulgarin,1512163301000
jpulgarin,1512163300000
jpulgarin,1512163300000
jpulgarin,1512163300000
jpulgarin,1512163300000
jpulgarin,1512163024000
jpulgarin,1512163024000
jpulgarin,1512163014000
jpulgarin,1512163014000
jpulgarin,1512163014000
jpulgarin,1512163014000
jpulgarin,1512163013000
jpulgarin,1512163013000
jpulgarin,1512163013000
jpulgarin,1512163013000
jpulgarin,1512163012000
jpulgarin,1512163012000
jpulgarin,1512162807000
jpulgarin,1512162807000
jpulgarin,1512162807000
jpulgarin,1512162807000
jpulgarin,1512162806000
jpulgarin,1512162806000
jpulgarin,1512162801000
jpulgarin,1512162801000
jpulgarin,1512162415000
jpulgarin,1512162415000
jpulgarin,1512162210000
jpulgarin,1512162210000
jpulgarin,1512150077000
jpulgarin,1512150077000
jpulgarin,1512150076000
jpulgarin,1512150076000
jpulgarin,1512150076000
jpulgarin,1512150076000
jpulgarin,1512150076000
jpulgarin,1512150076000
jpulgarin,1512150075000
jpulgarin,1512150075000
jpulgarin,1512149705000
jpulgarin,1512149705000
jpulgarin,1512149700000
jpulgarin,1512149700000
jpulgarin,1512149694000
jpulgarin,1512149694000
jpulgarin,1512149689000
jpulgarin,1512149689000
jpulgarin,1512149689000
jpulgarin,1512149689000
jpulgarin,1512149688000
jpulgarin,1512149688000
jpulgarin,1512149688000
jpulgarin,1512149688000
jpulgarin,1512149688000
jpulgarin,1512149688000
jpulgarin,1512149687000
jpulgarin,1512149687000
jpulgarin,1512149687000
jpulgarin,1512149687000
jpulgarin,1512149687000
jpulgarin,1512149687000
jpulgarin,1512137246000
jpulgarin,1512137246000
jpulgarin,1512137246000
jpulgarin,1512137246000
Alejandra,1512131864000
Alejandra,1512131864000
Alejandra,1512131634000
Alejandra,1512131634000
Alejandra,1512131033000
Alejandra,1512131033000
Alejandra,1512130432000
Alejandra,1512130432000
Alejandra,1512129831000
Alejandra,1512129831000
Alejandra,1512129235000
Alejandra,1512129235000
Alejandra,1512129164000
Alejandra,1512129164000
Alejandra,1512127168000
Alejandra,1512127168000
Alejandra,1512127163000
Alejandra,1512127163000
Alejandra,1512127162000
Alejandra,1512127162000
Alejandra,1512126886000
Alejandra,1512126886000
Alejandra,1512126461000
Alejandra,1512126461000
Alejandra,1512126455000
Alejandra,1512126455000
Alejandra,1512126274000
Alejandra,1512126274000
Alejandra,1512125819000
Alejandra,1512125819000
jpulgarin,1512125632000
jpulgarin,1512125632000
jpulgarin,1512125632000
jpulgarin,1512125632000
jpulgarin,1512125451000
jpulgarin,1512125451000
jpulgarin,1512125046000
jpulgarin,1512125046000
jpulgarin,1512125035000
jpulgarin,1512125035000
Alejandra,1512117246000
Alejandra,1512117246000
Alejandra,1512117100000
Alejandra,1512117100000
Alejandra,1512116499000
Alejandra,1512116499000
Alejandra,1512116169000
Alejandra,1512116169000
maria,1512115729000
maria,1512115729000
Alejandra,1512115667000
Alejandra,1512115667000
maria,1512115398000
maria,1512115398000
Alejandra,1512115396000
Alejandra,1512115396000
Alejandra,1512115085000
Alejandra,1512115085000
Alejandra,1512115070000
Alejandra,1512115070000
Alejandra,1512114964000
Alejandra,1512114964000
maria,1512114802000
maria,1512114802000
Alejandra,1512114673000
Alejandra,1512114673000
maria,1512114201000
maria,1512114201000
Alejandra,1512114077000
Alejandra,1512114077000
maria,1512113600000
maria,1512113600000
Alejandra,1512113476000
Alejandra,1512113476000
maria,1512112998000
maria,1512112998000
Alejandra,1512112876000
Alejandra,1512112876000
Alejandra,1512112565000
Alejandra,1512112565000
maria,1512112398000
maria,1512112398000
maria,1512112126000
maria,1512112126000
laura,1512069182000
laura,1512069181000
elisebaros,1512069117000
elisebaros,1512068570000
hernanaracena,1512068152000
hernanaracena,1512068046000
hernanaracena,1512068038000
elisebaros,1512067969000
elisebaros,1512067372000
elisebaros,1512066771000
elisebaros,1512066486000
elisebaros,1512066485000
elisebaros,1512066479000
elisebaros,1512066478000
elisebaros,1512066167000
elisebaros,1512065566000
elisebaros,1512064965000
elisebaros,1512064364000
elisebaros,1512063763000
elisebaros,1512063167000
elisebaros,1512062876000
elisebaros,1512062875000
elisebaros,1512062869000
elisebaros,1512062564000
hernanaracena,1512062330000
hernanaracena,1512062268000
hernanaracena,1512062268000
hernanaracena,1512062252000
hernanaracena,1512062206000
elisebaros,1512061963000
elisebaros,1512061361000
hernanaracena,1512061324000
hernanaracena,1512061266000
hernanaracena,1512061250000
hernanaracena,1512061190000
hernanaracena,1512061134000
hernanaracena,1512061128000
hernanaracena,1512061073000
hernanaracena,1512061070000
hernanaracena,1512060794000
hernanaracena,1512060788000
elisebaros,1512060760000
hernanaracena,1512060666000
hernanaracena,1512060641000
elisebaros,1512060159000
elisebaros,1512059563000
elisebaros,1512059267000
elisebaros,1512059266000
elisebaros,1512059260000
andressarrazola,1512057153000
andressarrazola,1512054904000
andressarrazola,1512054766000
andressarrazola,1512054606000
andressarrazola,1512054604000
andressarrazola,1512054600000
andressarrazola,1512054598000
andressarrazola,1512054596000
andressarrazola,1512054592000
andressarrazola,1512054156000
elisebaros,1512054046000
elisebaros,1512053450000
Alejandra,1512053344000
Alejandra,1512053048000
Alejandra,1512052893000
Alejandra,1512052887000
elisebaros,1512052849000
Alejandra,1512052401000
elisebaros,1512052248000
Alejandra,1512051956000
Alejandra,1512051805000
Alejandra,1512051800000
elisebaros,1512051647000
elisebaros,1512051162000
elisebaros,1512051156000
elisebaros,1512051046000
elisebaros,1512050445000
elisebaros,1512049844000
elisebaros,1512049248000
Alejandra,1512048716000
elisebaros,1512048648000
Alejandra,1512048201000
Alejandra,1512048195000
Alejandra,1512048195000
Alejandra,1512048195000
Alejandra,1512048189000
Alejandra,1512048189000
Alejandra,1512048188000
Alejandra,1512048188000
Alejandra,1512048188000
Alejandra,1512048187000
Alejandra,1512048182000
Alejandra,1512048182000
Alejandra,1512048181000
Alejandra,1512048181000
Alejandra,1512048176000
Alejandra,1512048175000
Alejandra,1512048175000
Alejandra,1512048175000
Alejandra,1512048174000
Alejandra,1512048174000
Alejandra,1512048168000
Alejandra,1512048168000
Alejandra,1512048113000
elisebaros,1512048047000
elisebaros,1512047576000
elisebaros,1512047571000
elisebaros,1512047565000
Alejandra,1512047511000
Alejandra,1512047256000
Alejandra,1512047251000
Alejandra,1512047245000
Alejandra,1512047240000
Alejandra,1512047240000
Alejandra,1512047239000
Alejandra,1512047239000
Alejandra,1512047233000
Alejandra,1512047233000
Alejandra,1512047233000
Alejandra,1512047227000
Alejandra,1512047227000
hernanaracena,1512045972000
hernanaracena,1512045897000
Alejandra,1512045181000
elisebaros,1512045121000
elisebaros,1512045001000
elisebaros,1512044400000
elisebaros,1512043799000
elisebaros,1512043198000
elisebaros,1512042597000
Alejandra,1512042368000
elisebaros,1512041996000
jpulgarin,1512041793000
jpulgarin,1512041792000
jpulgarin,1512041591000
elisebaros,1512041521000
elisebaros,1512041520000
elisebaros,1512041515000
jpulgarin,1512041506000
jpulgarin,1512041430000
jpulgarin,1512041430000
elisebaros,1512041394000
elisebaros,1512040794000
elisebaros,1512040618000
elisebaros,1512040618000
elisebaros,1512040567000
Alejandra,1512039856000
hernanaracena,1512039760000
hernanaracena,1512039489000
hernanaracena,1512039489000
hernanaracena,1512039483000
hernanaracena,1512039483000
hernanaracena,1512039423000
Alejandra,1512039405000
Alejandra,1512038389000
hernanaracena,1512038211000
hernanaracena,1512038155000
hernanaracena,1512038005000
hernanaracena,1512037944000
Alejandra,1512037788000
Alejandra,1512037002000
hernanaracena,1512035527000
hernanaracena,1512035412000
hernanaracena,1512035407000
hernanaracena,1512035396000
andressarrazola,1512035347000
hernanaracena,1512035216000
hernanaracena,1512035210000
hernanaracena,1512033279000
hernanaracena,1512033158000
hernanaracena,1512033153000
hernanaracena,1512033137000
hernanaracena,1512033112000
hernanaracena,1512033112000
hernanaracena,1512033051000
hernanaracena,1512033036000
hernanaracena,1512032975000
hernanaracena,1512032940000
jpulgarin,1512032202000
jpulgarin,1512032137000
jpulgarin,1512032086000
jpulgarin,1512032086000
elisebaros,1512032054000
hernanaracena,1512031936000
jpulgarin,1512031910000
jpulgarin,1512031910000
jpulgarin,1512031910000
hernanaracena,1512031891000
hernanaracena,1512031885000
hernanaracena,1512031870000
hernanaracena,1512031870000
hernanaracena,1512031794000
hernanaracena,1512031784000
hernanaracena,1512031713000
hernanaracena,1512031708000
hernanaracena,1512031708000
Alejandra,1512031680000
elisebaros,1512031678000
jpulgarin,1512031664000
hernanaracena,1512031642000
hernanaracena,1512031467000
elisebaros,1512031132000
Alejandra,1512031099000
Alejandra,1512031094000
Alejandra,1512031078000
Alejandra,1512030828000
Alejandra,1512030827000
Alejandra,1512029971000
andressarrazola,1512028684000
Alejandra,1512028625000
andressarrazola,1512028625000
Alejandra,1512028334000
Alejandra,1512027998000
andressarrazola,1512027639000
andressarrazola,1512027557000
Alejandra,1512027283000
Alejandra,1512027272000
andressarrazola,1512026956000
Alejandra,1512026806000
andressarrazola,1512026740000
andressarrazola,1512026503000
andressarrazola,1512026250000
andressarrazola,1512026245000
andressarrazola,1512026213000
Alejandra,1512026205000
andressarrazola,1512026202000
andressarrazola,1512026201000
Alejandra,1512025745000
Alejandra,1512025744000
Alejandra,1512025723000
Alejandra,1512025583000
Alejandra,1512025292000
Alejandra,1512025287000
Alejandra,1512025286000
Alejandra,1512025286000
Alejandra,1512025286000
Alejandra,1512025285000
Alejandra,1512025280000
Alejandra,1512025279000
Alejandra,1512025278000
Alejandra,1512025278000
Alejandra,1512025277000
Alejandra,1512024981000
Alejandra,1512024380000
hernanaracena,1512023239000
Alejandra,1512023224000
hernanaracena,1512023218000
hernanaracena,1512023122000
jpulgarin,1511993987000
jpulgarin,1511993872000
jpulgarin,1511993813000
jpulgarin,1511993808000
hernanaracena,1511993765000
jpulgarin,1511993748000
jpulgarin,1511993687000
jpulgarin,1511993682000
jpulgarin,1511993682000
hernanaracena,1511993649000
jpulgarin,1511993641000
jpulgarin,1511993636000
jpulgarin,1511993630000
jpulgarin,1511993625000
hernanaracena,1511993625000
jpulgarin,1511993620000
jpulgarin,1511993609000
jpulgarin,1511993574000
hernanaracena,1511993452000
jpulgarin,1511993434000
jpulgarin,1511993434000
jpulgarin,1511993418000
jpulgarin,1511993288000
hernanaracena,1511993210000
hernanaracena,1511993169000
jpulgarin,1511993167000
jpulgarin,1511993167000
jpulgarin,1511993167000
jpulgarin,1511993161000
jpulgarin,1511993136000
jpulgarin,1511993106000
jpulgarin,1511993105000
jpulgarin,1511993090000
jpulgarin,1511993089000
jpulgarin,1511993084000
jpulgarin,1511993064000
hernanaracena,1511992949000
jpulgarin,1511992746000
jpulgarin,1511992671000
jpulgarin,1511992665000
jpulgarin,1511992650000
jpulgarin,1511992644000
jpulgarin,1511992584000
jpulgarin,1511992561000
jpulgarin,1511992506000
jpulgarin,1511992495000
jpulgarin,1511992460000
jpulgarin,1511992425000
jpulgarin,1511992414000
jpulgarin,1511992409000
jpulgarin,1511992403000
jpulgarin,1511992398000
jpulgarin,1511992388000
jpulgarin,1511992387000
jpulgarin,1511992377000
jpulgarin,1511992377000
jpulgarin,1511992057000
jpulgarin,1511991937000
jpulgarin,1511991906000
hernanaracena,1511991903000
jpulgarin,1511991743000
hernanaracena,1511991685000
hernanaracena,1511991399000
hernanaracena,1511991282000
hernanaracena,1511991225000
elisebaros,1511991107000
hernanaracena,1511991104000
jpulgarin,1511991057000
jpulgarin,1511990962000
jpulgarin,1511990962000
jpulgarin,1511990961000
jpulgarin,1511990579000
jpulgarin,1511989093000
jpulgarin,1511989040000
jpulgarin,1511988962000
jpulgarin,1511988931000
jpulgarin,1511988780000
jpulgarin,1511988751000
jpulgarin,1511988416000
jpulgarin,1511988278000
jpulgarin,1511988218000
jpulgarin,1511987471000
jpulgarin,1511987466000
jpulgarin,1511987241000
jpulgarin,1511987241000
jpulgarin,1511986857000
jpulgarin,1511986847000
jpulgarin,1511986846000
jpulgarin,1511986841000
jpulgarin,1511986831000
hernanaracena,1511985819000
hernanaracena,1511985698000
jpulgarin,1511985568000
jpulgarin,1511985558000
jpulgarin,1511985558000
jpulgarin,1511985307000
jpulgarin,1511985307000
hernanaracena,1511984967000
hernanaracena,1511984701000
hernanaracena,1511984696000
jpulgarin,1511984643000
jpulgarin,1511984587000
hernanaracena,1511984365000
hernanaracena,1511984254000
jpulgarin,1511984065000
jpulgarin,1511983816000
hernanaracena,1511983783000
hernanaracena,1511981306000
hernanaracena,1511981291000
hernanaracena,1511980690000
hernanaracena,1511980089000
hernanaracena,1511979508000
hernanaracena,1511978636000
hernanaracena,1511978621000
hernanaracena,1511976474000
andressarrazola,1511975617000
andressarrazola,1511975616000
hernanaracena,1511974603000
hernanaracena,1511973696000
hernanaracena,1511973585000
jpulgarin,1511973465000
jpulgarin,1511973412000
hernanaracena,1511972984000
jpulgarin,1511972839000
hernanaracena,1511972501000
hernanaracena,1511972495000
jpulgarin,1511972483000
hernanaracena,1511972415000
hernanaracena,1511972414000
jpulgarin,1511972227000
hernanaracena,1511971988000
hernanaracena,1511971942000
jpulgarin,1511971851000
jpulgarin,1511971851000
jpulgarin,1511971851000
hernanaracena,1511971331000
elisebaros,1511971226000
hernanaracena,1511970775000
hernanaracena,1511970769000
hernanaracena,1511970734000
elisebaros,1511970630000
elisebaros,1511970390000
elisebaros,1511970389000
hernanaracena,1511970133000
elisebaros,1511970029000
elisebaros,1511969983000
elisebaros,1511969948000
hernanaracena,1511969531000
jpulgarin,1511969514000
elisebaros,1511969387000
jpulgarin,1511969253000
jpulgarin,1511969213000
hernanaracena,1511969210000
elisebaros,1511968786000
elisebaros,1511963342000
jpulgarin,1511962903000
elisebaros,1511962741000
jpulgarin,1511962683000
jpulgarin,1511962297000
elisebaros,1511962140000
jpulgarin,1511962107000
jpulgarin,1511962106000
jpulgarin,1511962106000
jpulgarin,1511962106000
jpulgarin,1511962105000
jpulgarin,1511962105000
jpulgarin,1511962104000
jpulgarin,1511962104000
jpulgarin,1511962104000
jpulgarin,1511962103000
jpulgarin,1511962103000
jpulgarin,1511962103000
jpulgarin,1511962102000
jpulgarin,1511962097000
jpulgarin,1511961691000
elisebaros,1511961539000
elisebaros,1511961494000
jpulgarin,1511961205000
jpulgarin,1511961205000
jpulgarin,1511961205000
jpulgarin,1511961204000
jpulgarin,1511961204000
jpulgarin,1511961204000
jpulgarin,1511961203000
jpulgarin,1511961203000
jpulgarin,1511961203000
jpulgarin,1511961202000
jpulgarin,1511961202000
jpulgarin,1511961202000
jpulgarin,1511961201000
jpulgarin,1511961201000
jpulgarin,1511961200000
Alejandra,1511961006000
elisebaros,1511960923000
elisebaros,1511960705000
Alejandra,1511960674000
jpulgarin,1511960605000
jpulgarin,1511960499000
elisebaros,1511960404000
Alejandra,1511960078000
elisebaros,1511960023000
jpulgarin,1511959898000
jpulgarin,1511959703000
elisebaros,1511959508000
elisebaros,1511959507000
elisebaros,1511959507000
elisebaros,1511959502000
elisebaros,1511959501000
elisebaros,1511959501000
Alejandra,1511959477000
elisebaros,1511959351000
elisebaros,1511959350000
elisebaros,1511959320000
jpulgarin,1511959297000
elisebaros,1511959084000
jpulgarin,1511959012000
elisebaros,1511958949000
elisebaros,1511958938000
andressarrazola,1511958884000
Alejandra,1511958870000
andressarrazola,1511958803000
elisebaros,1511958337000
andressarrazola,1511958282000
andressarrazola,1511958281000
Alejandra,1511958269000
Alejandra,1511958078000
Alejandra,1511957832000
elisebaros,1511957737000
elisebaros,1511957136000
Alejandra,1511956810000
elisebaros,1511956535000
Alejandra,1511956404000
Alejandra,1511956028000
elisebaros,1511955934000
Alejandra,1511955842000
elisebaros,1511955348000
elisebaros,1511955348000
Alejandra,1511955240000
elisebaros,1511955097000
elisebaros,1511955087000
Alejandra,1511954639000
elisebaros,1511954486000
Alejandra,1511954073000
elisebaros,1511953885000
Alejandra,1511953837000
elisebaros,1511953284000
Alejandra,1511952530000
elisebaros,1511952393000
Alejandra,1511952119000
elisebaros,1511951797000
elisebaros,1511951207000
elisebaros,1511951201000
elisebaros,1511951191000
jpulgarin,1511950695000
elisebaros,1511950590000
elisebaros,1511949989000
elisebaros,1511949393000
jpulgarin,1511948825000
elisebaros,1511948792000
jpulgarin,1511948455000
jpulgarin,1511948454000
jpulgarin,1511948454000
jpulgarin,1511948453000
jpulgarin,1511948453000
jpulgarin,1511948453000
jpulgarin,1511948452000
jpulgarin,1511948452000
jpulgarin,1511948452000
jpulgarin,1511948451000
jpulgarin,1511948451000
jpulgarin,1511948225000
elisebaros,1511948192000
jpulgarin,1511947630000
elisebaros,1511947601000
elisebaros,1511947520000
elisebaros,1511947510000
afcajiao,1511947219000
jpulgarin,1511947029000
elisebaros,1511946914000
jpulgarin,1511946678000
elisebaros,1511946313000
elisebaros,1511945712000
hernanaracena,1511945553000
hernanaracena,1511945240000
hernanaracena,1511945239000
hernanaracena,1511945238000
hernanaracena,1511945238000
elisebaros,1511945111000
hernanaracena,1511945087000
hernanaracena,1511945049000
elisebaros,1511944511000
hernanaracena,1511944448000
elisebaros,1511943920000
hernanaracena,1511943846000
hernanaracena,1511943285000
hernanaracena,1511943284000
hernanaracena,1511943274000
hernanaracena,1511943238000
maria,1511942927000
maria,1511942596000
maria,1511941995000
andreajaramirez,1511941769000
maria,1511941424000
hernanaracena,1511940981000
hernanaracena,1511940946000
hernanaracena,1511940336000
hernanaracena,1511940305000
hernanaracena,1511940300000
hernanaracena,1511940299000
hernanaracena,1511939698000
hernanaracena,1511939592000
hernanaracena,1511939592000
Alejandra,1511938280000
andreajaramirez,1511935974000
andreajaramirez,1511935899000
andreajaramirez,1511935893000
Alejandra,1511935050000
linamarin,1511933944000
Alejandra,1511933455000
linamarin,1511933216000
Alejandra,1511932854000
Alejandra,1511932252000
jpulgarin,1511905711000
jpulgarin,1511905595000
jpulgarin,1511905465000
jpulgarin,1511905440000
jpulgarin,1511905319000
jpulgarin,1511905204000
jpulgarin,1511905188000
jpulgarin,1511905008000
jpulgarin,1511905007000
jpulgarin,1511905007000
jpulgarin,1511901403000
jpulgarin,1511901128000
jpulgarin,1511900807000
hernanaracena,1511895930000
hernanaracena,1511895438000
hernanaracena,1511895336000
hernanaracena,1511895333000
hernanaracena,1511894840000
hernanaracena,1511894238000
hernanaracena,1511893722000
hernanaracena,1511893636000
hernanaracena,1511893496000
hernanaracena,1511893495000
elisebaros,1511893070000
elisebaros,1511893065000
elisebaros,1511892464000
elisebaros,1511891862000
elisebaros,1511891271000
elisebaros,1511888083000
elisebaros,1511888072000
elisebaros,1511887475000
andreajaramirez,1511887081000
andreajaramirez,1511886565000
andreajaramirez,1511885892000
elisebaros,1511885136000
elisebaros,1511884535000
elisebaros,1511883939000
elisebaros,1511883338000
andreajaramirez,1511883323000
elisebaros,1511882746000
elisebaros,1511882741000
elisebaros,1511882739000
andreajaramirez,1511882722000
andreajaramirez,1511882121000
andreajaramirez,1511881750000
andreajaramirez,1511881569000
andreajaramirez,1511881343000
andreajaramirez,1511880907000
andreajaramirez,1511880746000
andreajaramirez,1511880145000
andreajaramirez,1511879544000
andreajaramirez,1511878943000
andreajaramirez,1511878102000
Alejandra,1511876924000
Alejandra,1511876324000
Alejandra,1511875722000
maria,1511874629000
maria,1511874598000
maria,1511873997000
maria,1511873401000
Alejandra,1511873205000
maria,1511873128000
Alejandra,1511872603000
andressarrazola,1511872265000
Alejandra,1511870952000
Alejandra,1511870756000
Alejandra,1511870020000
Alejandra,1511869613000
jpulgarin,1511869112000
jpulgarin,1511869111000
jpulgarin,1511869041000
jpulgarin,1511869035000
Alejandra,1511869010000
hernanaracena,1511868782000
jpulgarin,1511868695000
jpulgarin,1511868685000
jpulgarin,1511868649000
Alejandra,1511868409000
jpulgarin,1511868359000
jpulgarin,1511868353000
jpulgarin,1511868348000
hernanaracena,1511868326000
jpulgarin,1511868222000
Alejandra,1511867812000
hernanaracena,1511867620000
andressarrazola,1511867306000
andressarrazola,1511867296000
andressarrazola,1511867255000
Alejandra,1511867211000
jpulgarin,1511866996000
Alejandra,1511866965000
Alejandra,1511866960000
hernanaracena,1511866937000
afcajiao,1511866754000
jpulgarin,1511866706000
afcajiao,1511866693000
jpulgarin,1511866645000
hernanaracena,1511866462000
hernanaracena,1511866462000
afcajiao,1511866127000
hernanaracena,1511865431000
laura,1511865412000
laura,1511865411000
jpulgarin,1511865074000
hernanaracena,1511864970000
laura,1511864810000
laura,1511864804000
jpulgarin,1511863448000
jpulgarin,1511863307000
jpulgarin,1511863062000
jpulgarin,1511863051000
hernanaracena,1511862976000
jpulgarin,1511862706000
afcajiao,1511862450000
afcajiao,1511862449000
afcajiao,1511862449000
afcajiao,1511862449000
afcajiao,1511862448000
afcajiao,1511862443000
hernanaracena,1511862376000
afcajiao,1511862298000
laura,1511862296000
laura,1511862295000
hernanaracena,1511862235000
afcajiao,1511862182000
afcajiao,1511862152000
afcajiao,1511862146000
afcajiao,1511862146000
afcajiao,1511862146000
afcajiao,1511862140000
jpulgarin,1511862110000
afcajiao,1511862020000
afcajiao,1511862020000
afcajiao,1511862019000
jpulgarin,1511861650000
afcajiao,1511861614000
afcajiao,1511861613000
afcajiao,1511861613000
afcajiao,1511861613000
afcajiao,1511861612000
afcajiao,1511861602000
afcajiao,1511861597000
afcajiao,1511861596000
afcajiao,1511861576000
afcajiao,1511861520000
hernanaracena,1511861504000
afcajiao,1511861360000
afcajiao,1511861359000
